collection,status,type,pid,handle,title
umd:3391,Complete,UMD_IMAGE,umd:6084,hdl:1903.1/2868,"Letter to Charles Johnson from W. M. Hillegeist, 7 June 1932"
umd:3391,Complete,UMD_IMAGE,umd:6086,hdl:1903.1/2869,"Letter from Thurgood Marshall to Harry C. Byrd, 19 March 1937"
umd:3391,Complete,UMD_IMAGE,umd:6105,hdl:1903.1/2877,"Cadets Drilling, 1909"
umd:3391,Complete,UMD_IMAGE,umd:6107,hdl:1903.1/2878,"McKeldin Library in Spring, ca. 1970-1996"
umd:3391,Complete,UMD_IMAGE,umd:6109,hdl:1903.1/2879,Hornbake Library
umd:3391,Complete,UMD_IMAGE,umd:6155,hdl:1903.1/2900,"Byrd Stadium Aerial View on Game Day, 1977"
umd:3391,Complete,UMD_IMAGE,umd:6165,hdl:1903.1/2905,"Joe Smith, Art Perry and Billy Hahn on Benches During a Game"
umd:3391,Complete,UMD_IMAGE,umd:6185,hdl:1903.1/2915,"Maryland vs. North Carolina State University Football Program Cover, 26 November 2005"
umd:3391,Complete,UMD_IMAGE,umd:6187,hdl:1903.1/2916,"Maryland vs. the University of North Carolina Program Cover, 12 November 2005"
umd:3391,Complete,UMD_IMAGE,umd:6189,hdl:1903.1/2917,"Maryland vs. Florida State University Football Program Cover, 29 October 2005"
umd:3391,Complete,UMD_IMAGE,umd:6203,hdl:1903.1/2924,"An Aerial View of the Entire Campus, 1963"
umd:3391,Complete,UMD_IMAGE,umd:6211,hdl:1903.1/2928,Dean Geary Eppley
umd:3391,Complete,UMD_IMAGE,umd:6217,hdl:1903.1/2931,"Track Medal embossed ""University of Maryland 5th Regiment"""
umd:3391,Complete,UMD_IMAGE,umd:6224,hdl:1903.1/2934,"M Club Banquet Program Cover, 7 December 1963"
umd:3391,Complete,UMD_IMAGE,umd:6226,hdl:1903.1/2935,Dean Geary F. Eppley Testimonial Dinner Program Cover
umd:3391,Complete,UMD_IMAGE,umd:6228,hdl:1903.1/2936,"Geary Eppley, 24 September 1954"
umd:3391,Complete,UMD_IMAGE,umd:6230,hdl:1903.1/2937,Geary Eppley and his Wife
umd:3391,Complete,UMD_IMAGE,umd:6232,hdl:1903.1/2938,Geary Eppley Examining a Food Exhibit
umd:3391,Complete,UMD_IMAGE,umd:6234,hdl:1903.1/2939,Geary Eppley Presenting an Award to Joseph Varelli
umd:3391,Complete,UMD_IMAGE,umd:6236,hdl:1903.1/2940,"Geary Eppley, Harry C. Byrd, Henry Holzapfel, Jr., and Richardson"
umd:3391,Complete,UMD_IMAGE,umd:6238,hdl:1903.1/2941,Bunk Beds in the Armory
umd:3391,Complete,UMD_IMAGE,umd:6242,hdl:1903.1/2943,Portrait of Geary Eppley by Merin Studios
umd:3391,Complete,UMD_IMAGE,umd:6248,hdl:1903.1/2946,"Note from President H. C. Byrd to Dean Geary Eppley, 14 March 1950"
umd:15237,Complete,UMD_IMAGE,umd:16356,hdl:1903.1/3839,"Along the Beach in Ocean City, Maryland"
umd:15237,Complete,UMD_IMAGE,umd:16362,hdl:1903.1/3841,"Cossitt Library in Memphis, Tennessee"
umd:15237,Complete,UMD_IMAGE,umd:16365,hdl:1903.1/3842,"Immanuel Church, New Castle, Delaware, circa 1907-1914"
umd:15237,Complete,UMD_IMAGE,umd:16368,hdl:1903.1/3843,"High School, Seaford, Delaware"
umd:15237,Complete,UMD_IMAGE,umd:16401,hdl:1903.1/3854,"Mystic and Noank Library in Mystic, Connecticut"
umd:15237,Complete,UMD_IMAGE,umd:16437,hdl:1903.1/3866,"Mrs. Potter Palmer's Residence on Lake Shore Drive, Chicago"
umd:15237,Complete,UMD_IMAGE,umd:16455,hdl:1903.1/3872,"Along the Beach in Ocean City, Maryland"
umd:15237,Complete,UMD_IMAGE,umd:16491,hdl:1903.1/3884,"Hook Mountain Park in Nyack, New York"
umd:15237,Complete,UMD_IMAGE,umd:16509,hdl:1903.1/3890,"Chapel at the Naval Academy in Annapolis, Maryland"
umd:15237,Complete,UMD_IMAGE,umd:16530,hdl:1903.1/3897,"Lobby of the State House in Annapolis, Maryland"
umd:15237,Complete,UMD_IMAGE,umd:16539,hdl:1903.1/3900,"McDowell Hall, St. John's College in Annapolis, Maryland"
umd:15237,Complete,UMD_IMAGE,umd:16560,hdl:1903.1/3907,"Governor's Mansion in Annapolis, Maryland"
umd:15237,Complete,UMD_IMAGE,umd:16575,hdl:1903.1/3912,"State House in Annapolis, Maryland"
umd:15237,Complete,UMD_IMAGE,umd:16587,hdl:1903.1/3916,"The Historic Old Liberty Tree at St. John's College in Annapolis, Maryland"
umd:15237,Complete,UMD_IMAGE,umd:16608,hdl:1903.1/3923,"Star Spangled Banner Celebration in Baltimore, Maryland, 1914"
umd:15237,Complete,UMD_IMAGE,umd:16638,hdl:1903.1/3933,"Johns Hopkins' Residence, Clifton Park in Baltimore, Maryland"
umd:15237,Complete,UMD_IMAGE,umd:16683,hdl:1903.1/3948,"Goucher College in Baltimore, Maryland"
umd:15237,Complete,UMD_IMAGE,umd:16686,hdl:1903.1/3949,"Masonic Temple Arch (at night) during the Star Spangled Banner Celebration in Baltimore, Maryland"
umd:15237,Complete,UMD_IMAGE,umd:16689,hdl:1903.1/3950,"Mercy Hospital and College of Physicians and Surgeons in Baltimore, Maryland"
umd:66501,Complete,UMD_BOOK,umd:50498,hdl:1903.1/4939,"John Jacob Omenhausser, Civil War sketchbook, Point Lookout, Maryland, 1864-1865"
umd:50580,Complete,UMD_IMAGE,umd:50581,hdl:1903.1/4946,"""A Dozen Cocktails--Please"", 1927"
umd:50580,Complete,UMD_IMAGE,umd:50589,hdl:1903.1/4949,"""A Dozen Cocktails--Please"", 1927"
umd:50580,Complete,UMD_IMAGE,umd:50592,hdl:1903.1/4950,"""Ancestry"", circa 1926-1927"
umd:50580,Complete,UMD_IMAGE,umd:50595,hdl:1903.1/4951,"""Ancestry"", circa 1926-1927"
umd:50580,Complete,UMD_IMAGE,umd:50598,hdl:1903.1/4952,"""Ancestry"", circa 1926-1927"
umd:50580,Complete,UMD_IMAGE,umd:50600,hdl:1903.1/4953,"""Ancestry"", circa 1926-1927"
umd:50580,Complete,UMD_IMAGE,umd:50602,hdl:1903.1/4954,"""Café du Dôme"", circa 1926-1927"
umd:50580,Complete,UMD_IMAGE,umd:50604,hdl:1903.1/4955,"""Café du Dôme"", circa 1926-1927"
umd:50580,Complete,UMD_IMAGE,umd:50608,hdl:1903.1/4956,"""Café du Dôme"", circa 1926-1927"
umd:50580,Complete,UMD_IMAGE,umd:50610,hdl:1903.1/4957,"Ostentatious; Café du Dôme; Ancestry, circa 1926-1927"
umd:50580,Complete,UMD_IMAGE,umd:50612,hdl:1903.1/4958,"""Contradictory Speculations on My Own Hook's Fallibility"""
umd:50580,Complete,UMD_IMAGE,umd:50626,hdl:1903.1/4959,"""Christ - Don Quixote - St. George"", 1927"
umd:50580,Complete,UMD_IMAGE,umd:50629,hdl:1903.1/4960,"""Christ - Don Quixote - St. George"", 1927"
umd:50580,Complete,UMD_IMAGE,umd:50632,hdl:1903.1/4961,"""Christ - Don Quixote - St. George"", 1927"
umd:50580,Complete,UMD_IMAGE,umd:50637,hdl:1903.1/4962,"""Christ - Don Quixote - St. George"", 1927"
umd:50580,Complete,UMD_IMAGE,umd:50639,hdl:1903.1/4963,"""Christ - Don Quixote - St. George"", 1927"
umd:50580,Complete,UMD_IMAGE,umd:50641,hdl:1903.1/4964,"""Christ - Don Quixote - St. George"", 1927"
umd:50580,Complete,UMD_IMAGE,umd:50644,hdl:1903.1/4965,"""Christ - Don Quixote - St. George"", 1927"
umd:50580,Complete,UMD_IMAGE,umd:50649,hdl:1903.1/4968,"""Cosmic Arithmetic"", 1927"
umd:50580,Complete,UMD_IMAGE,umd:50651,hdl:1903.1/4969,"""Cosmic Arithmetic"", 1927"
umd:50580,Complete,UMD_IMAGE,umd:50653,hdl:1903.1/4970,"""Matter Level Perspective"", circa 1923-1927"
umd:50580,Complete,UMD_IMAGE,umd:50655,hdl:1903.1/4971,"""Matter Level Perspective"", circa 1923-1927"
umd:50580,Complete,UMD_IMAGE,umd:50657,hdl:1903.1/4973,"""Matter Level Perspective"", circa 1923-1927"
umd:50580,Complete,UMD_IMAGE,umd:50658,hdl:1903.1/4972,"""Matter Level Perspective"", circa 1923-1927"
umd:50580,Complete,UMD_IMAGE,umd:50660,hdl:1903.1/4974,"""Matter Level Perspective"", circa 1923-1927"
umd:50580,Complete,UMD_IMAGE,umd:50661,hdl:1903.1/4975,"""Matter Level Perspective"", circa 1923-1927"
umd:50580,Complete,UMD_IMAGE,umd:50662,hdl:1903.1/4976,"""Matter Level Perspective"", circa 1923-1927"
umd:50580,Complete,UMD_IMAGE,umd:50663,hdl:1903.1/4977,"""Matter Level Perspective"", circa 1923-1927"
umd:50580,Complete,UMD_IMAGE,umd:50664,hdl:1903.1/4978,"""Sermon On: Life's Beggar Truth"", 1927"
umd:50580,Complete,UMD_IMAGE,umd:50665,hdl:1903.1/4979,"""Matter Level Perspective"", circa 1923-1927"
umd:50580,Complete,UMD_IMAGE,umd:50666,hdl:1903.1/4980,"""Matter Level Perspective"", circa 1923-1927"
umd:50580,Complete,UMD_IMAGE,umd:50667,hdl:1903.1/4981,"""Matter Level Perspective"", circa 1923-1927"
umd:50580,Complete,UMD_IMAGE,umd:50676,hdl:1903.1/4982,"""Matter Level Perspective"", circa 1923-1927"
umd:50580,Complete,UMD_IMAGE,umd:50678,hdl:1903.1/4983,"""Matter Level Perspective"", circa 1923-1927"
umd:50580,Complete,UMD_IMAGE,umd:50680,hdl:1903.1/4984,"""Matter Level Perspective"", circa 1923-1927"
umd:50580,Complete,UMD_IMAGE,umd:50681,hdl:1903.1/4985,"""Orchard Farming"", 1927"
umd:50580,Complete,UMD_IMAGE,umd:50683,hdl:1903.1/4986,"""Matter Level Perspective"", circa 1923-1927"
umd:50580,Complete,UMD_IMAGE,umd:50685,hdl:1903.1/4987,"""Matter Level Perspective"", circa 1923-1927"
umd:50580,Complete,UMD_IMAGE,umd:50689,hdl:1903.1/4988,"""Orchard Farming"", 1927"
umd:50580,Complete,UMD_IMAGE,umd:50691,hdl:1903.1/4989,"""Orchard Farming"", 1927"
umd:50580,Complete,UMD_IMAGE,umd:50693,hdl:1903.1/4990,"""Orchard Farming"", 1927"
umd:50580,Complete,UMD_IMAGE,umd:50696,hdl:1903.1/4991,"""Orgasmic Toast"", circa 1923-1927"
umd:50580,Complete,UMD_IMAGE,umd:50698,hdl:1903.1/4992,"""Orgasmic Toast"", circa 1923-1927"
umd:50580,Complete,UMD_IMAGE,umd:50700,hdl:1903.1/4993,"""Orgasmic Toast"", circa 1923-1927"
umd:50580,Complete,UMD_IMAGE,umd:50702,hdl:1903.1/4994,"""Orgasmic Toast"", circa 1923-1927"
umd:50580,Complete,UMD_IMAGE,umd:50704,hdl:1903.1/4995,"""Orgasmic Toast"", circa 1923-1927"
umd:50580,Complete,UMD_IMAGE,umd:50706,hdl:1903.1/4996,"""Orgasmic Toast"", circa 1923-1927"
umd:50580,Complete,UMD_IMAGE,umd:50708,hdl:1903.1/4997,"""Orgasmic Toast"", circa 1923-1927"
umd:50580,Complete,UMD_IMAGE,umd:50710,hdl:1903.1/4998,"""Orgasmic Toast"", circa 1923-1927"
umd:50580,Complete,UMD_IMAGE,umd:50712,hdl:1903.1/4999,"""Ostentatious"", circa 1926-1927"
umd:50580,Complete,UMD_IMAGE,umd:50714,hdl:1903.1/5000,"""Ostentatious"", circa 1926-1927"
umd:50580,Complete,UMD_IMAGE,umd:50716,hdl:1903.1/5001,"""Ostentatious"", circa 1926-1927"
umd:50580,Complete,UMD_IMAGE,umd:50718,hdl:1903.1/5002,"""Ostentatious"", circa 1926-1927"
umd:50580,Complete,UMD_IMAGE,umd:50720,hdl:1903.1/5003,"Ostentatious; Café du Dôme; Ancestry, circa 1926-1927"
umd:50580,Complete,UMD_IMAGE,umd:50722,hdl:1903.1/5004,"""Ostentatious"", circa 1926-1927"
umd:50580,Complete,UMD_IMAGE,umd:50724,hdl:1903.1/5005,"""Sermon On: Life's Beggar Truth"", 1927"
umd:50580,Complete,UMD_IMAGE,umd:50732,hdl:1903.1/5006,"""Sermon On: Life's Beggar Truth"", 1927"
umd:50580,Complete,UMD_IMAGE,umd:50739,hdl:1903.1/5007,"""Xray"", circa 1927"
umd:50580,Complete,UMD_IMAGE,umd:50741,hdl:1903.1/5008,"""Xray"", circa 1927"
umd:50580,Complete,UMD_IMAGE,umd:50743,hdl:1903.1/5009,"""Xray"", circa 1927"
umd:50580,Complete,UMD_IMAGE,umd:50745,hdl:1903.1/5010,"""Xray"", circa 1927"
umd:50580,Complete,UMD_IMAGE,umd:50747,hdl:1903.1/5011,"""Xray"", circa 1927"
umd:50580,Complete,UMD_IMAGE,umd:50749,hdl:1903.1/5012,"""Xray""; ""Ostentatious"", circa 1927"
umd:50580,Complete,UMD_IMAGE,umd:50751,hdl:1903.1/5013,"""Xray""; ""Ostentatious"", circa 1927"
umd:50580,Complete,UMD_IMAGE,umd:50753,hdl:1903.1/5014,"""Xray"", ""Christ - Don Quixote - St. George"", circa 1927"
umd:50580,Complete,UMD_IMAGE,umd:50755,hdl:1903.1/5015,"""Xray"", circa 1927"
umd:3391,Complete,UMD_IMAGE,umd:50762,hdl:1903.1/5019,"Louis Armstrong and musician laughing, University of Maryland, circa 1959"
umd:3391,Complete,UMD_BOOK,umd:50795,hdl:1903.1/5024,"Memorial Book, University of Maryland, 1961"
umd:50580,Complete,UMD_TEI,umd:55226,hdl:1903.1/5294,Christ - Don Quixote - St. George.
umd:15237,Complete,UMD_IMAGE,umd:55324,hdl:1903.1/5344,"Boardwalk, Atlantic City, New Jersey, circa 1901-1906"
umd:50580,Complete,UMD_IMAGE,umd:55345,hdl:1903.1/5353,"""Sermon On: Life's Beggar Truth"", 1927"
umd:50580,Complete,UMD_IMAGE,umd:55351,hdl:1903.1/5354,"""Sermon On: Life's Beggar Truth"", 1927"
umd:50580,Complete,UMD_IMAGE,umd:55357,hdl:1903.1/5355,"""Sermon On: Life's Beggar Truth"", 1927"
umd:50580,Complete,UMD_IMAGE,umd:55358,hdl:1903.1/5356,"""Purgatory Lilt"" or ""Statements by Circumstanced Me"", circa 1924-1927"
umd:50580,Complete,UMD_IMAGE,umd:55366,hdl:1903.1/5357,"""Purgatory Lilt"" or ""Statements by Circumstanced Me"", circa 1924-1927"
umd:50580,Complete,UMD_IMAGE,umd:55368,hdl:1903.1/5358,"""Purgatory Lilt"" or ""Statements by Circumstanced Me"", circa 1924-1927"
umd:50580,Complete,UMD_IMAGE,umd:55370,hdl:1903.1/5359,"""Purgatory Lilt"" or ""Statements by Circumstanced Me"", circa 1924-1927"
umd:50580,Complete,UMD_IMAGE,umd:55386,hdl:1903.1/5367,"""Statements by Circumstanced Me"" or ""Purgatory Lilt"", circa 1924-1927"
umd:50580,Complete,UMD_IMAGE,umd:55395,hdl:1903.1/5371,"""Statements by Circumstanced Me"" or ""Purgatory Lilt"", circa 1924-1927"
umd:50580,Complete,UMD_IMAGE,umd:55398,hdl:1903.1/5373,"""Statements by Circumstanced Me"" or ""Purgatory Lilt"", circa 1924-1927"
umd:50580,Complete,UMD_IMAGE,umd:55401,hdl:1903.1/5374,"""Statements by Circumstanced Me"" or ""Purgatory Lilt"", circa 1924-1927"
umd:50580,Complete,UMD_IMAGE,umd:55407,hdl:1903.1/5376,"""Statements by Circumstanced Me"" or ""Purgatory Lilt"", circa 1924-1927"
umd:50580,Complete,UMD_IMAGE,umd:55409,hdl:1903.1/5377,"""Statements by Circumstanced Me"" or ""Purgatory Lilt"", circa 1924-1927"
umd:50580,Complete,UMD_IMAGE,umd:55411,hdl:1903.1/5378,"""Purgatory Lilt"" or ""Statements by Circumstanced Me"", circa 1924-1927"
umd:50580,Complete,UMD_IMAGE,umd:55414,hdl:1903.1/5379,"""Hell's Wisdom"", circa 1924-1927"
umd:50580,Complete,UMD_IMAGE,umd:55417,hdl:1903.1/5380,"""Purgatory Lilt"" or ""Statements by Circumstanced Me"", circa 1924-1927"
umd:50580,Complete,UMD_TEI,umd:55428,hdl:1903.1/5386,Purgatory Lilt/ Statements by Circumstanced Me
umd:50580,Complete,UMD_TEI,umd:55430,hdl:1903.1/5387,A Dozen Cocktails Please
umd:50580,Complete,UMD_TEI,umd:55432,hdl:1903.1/5388,Ancestry
umd:50580,Complete,UMD_TEI,umd:55435,hdl:1903.1/5389,Café du Dôme
umd:50580,Complete,UMD_TEI,umd:55439,hdl:1903.1/5391,Cosmic Arithmetic
umd:50580,Complete,UMD_TEI,umd:55442,hdl:1903.1/5393,Matter Level Perspective
umd:50580,Complete,UMD_TEI,umd:55444,hdl:1903.1/5394,Orchard Farming
umd:50580,Complete,UMD_TEI,umd:55447,hdl:1903.1/5395,Orgasmic Toast
umd:50580,Complete,UMD_TEI,umd:55449,hdl:1903.1/5396,Ostentatious
umd:50580,Complete,UMD_TEI,umd:55453,hdl:1903.1/5397,Sermon On: Life's Beggar Truth
umd:50580,Complete,UMD_TEI,umd:55458,hdl:1903.1/5400,Xray
umd:15237,Complete,UMD_IMAGE,umd:55463,hdl:1903.1/5402,"Air Ship ride, Willow Grove Park, Pennsylvania, circa 1901-1907"
umd:3391,Complete,UMD_IMAGE,umd:55485,hdl:1903.1/5414,"Protesters disperse from Memorial Chapel lawn, University of Maryland, April 1972"
umd:3391,Complete,UMD_IMAGE,umd:55487,hdl:1903.1/5415,"Students sitting on hillside, University of Maryland, April 1972"
umd:3391,Complete,UMD_IMAGE,umd:55489,hdl:1903.1/5416,"Police Jeep near Memorial Chapel, University of Maryland, April 1972"
umd:3391,Complete,UMD_IMAGE,umd:55491,hdl:1903.1/5417,"Police in riot gear among group of students, University of Maryland, April 1972"
umd:3391,Complete,UMD_IMAGE,umd:55493,hdl:1903.1/5418,"Students walking past clouds of teargas, University of Maryland, April 1972"
umd:3391,Complete,UMD_IMAGE,umd:55495,hdl:1903.1/5419,"Cloud of teargas on Chapel Field, University of Maryland, April 1972"
umd:3391,Complete,UMD_IMAGE,umd:55543,hdl:1903.1/5444,"Congresswoman Connie Morella suspended from balloons, University of Maryland, August 3, 1991"
umd:3391,Complete,UMD_IMAGE,umd:55581,hdl:1903.1/5464,"Rennie Smith, University of Maryland lacrosse, 1955"
umd:3391,Complete,UMD_IMAGE,umd:55830,hdl:1903.1/5588,"University of Maryland Songs and Cheers, circa 1928"
umd:15237,Complete,UMD_IMAGE,umd:55885,hdl:1903.1/5619,"Ormond Hotel in Ormond Beach, Florida, circa 1907-1908"
umd:15237,Complete,UMD_IMAGE,umd:55889,hdl:1903.1/5622,"National Park Inn, Mount Rainier National Park, Washington, circa 1907-1914"
umd:3392,Complete,UMD_IMAGE,umd:55980,hdl:1903.1/5668,"Portrait of Cordelia Coker Pearson in riding clothes, undated"
umd:3392,Complete,UMD_IMAGE,umd:55982,hdl:1903.1/5669,"Eric Hanfstaengl and Montserrat Ewalt, Munich, Germany, 1973"
umd:15237,Complete,UMD_IMAGE,umd:56427,hdl:1903.1/5877,"Carnegie Library, Allegheny City, Pennsylvania, circa 1907"
umd:15237,Complete,UMD_IMAGE,umd:56436,hdl:1903.1/5881,"Courthouse in Allentown, Pennsylvania, circa 1901-1907"
umd:15237,Complete,UMD_IMAGE,umd:56439,hdl:1903.1/5882,"Black Rock Dam, Phoenixville, Pennsylvania, circa 1907-1914"
umd:15237,Complete,UMD_IMAGE,umd:56862,hdl:1903.1/5922,"City Hall, Altoona, Pennsylvania, circa 1907-1914"
umd:15237,Complete,UMD_IMAGE,umd:56874,hdl:1903.1/5926,"Chambers House, Apollo, Pennsylvania, circa 1907-1914"
umd:15237,Complete,UMD_IMAGE,umd:56880,hdl:1903.1/5928,"Warren Avenue, Apollo, Pennsylvania, circa 1907-1930"
umd:15237,Complete,UMD_IMAGE,umd:57402,hdl:1903.1/5991,"High street from P. R. R. depot, Bellefonte, Pennsylvania, circa 1901-1907"
umd:3391,Complete,UMD_BOOK,umd:57431,hdl:1903.1/6012,"Commencement Program, Maryland Agricultural College, June 8-11, 1902"
umd:15237,Complete,UMD_IMAGE,umd:57439,hdl:1903.1/6020,"Northward from Half-Moon Hill, Bellefonte, Pennsylvania, circa 1901-1907"
umd:15237,Complete,UMD_IMAGE,umd:57660,hdl:1903.1/6057,"View of Blairsville from Coal Hill, Blairsville, Pennsylvania, circa 1907-1914"
umd:15237,Complete,UMD_IMAGE,umd:57666,hdl:1903.1/6059,"St. John's Church, Hampton, Virginia, circa 1915-1930"
umd:15237,Complete,UMD_IMAGE,umd:57673,hdl:1903.1/6062,"200,000 Bushels of Oyster Shells, Hampton, Virginia, circa 1907-1913"
umd:15237,Complete,UMD_IMAGE,umd:57679,hdl:1903.1/6064,"St. John's Church, Hampton, Virginia, circa 1907-1910"
umd:15237,Complete,UMD_IMAGE,umd:57713,hdl:1903.1/6071,"The Old Spring, Harrisonburg, Virginia, 1904"
umd:15237,Complete,UMD_IMAGE,umd:57737,hdl:1903.1/6079,"Hot Sulphur Spring, Hot Springs, Virginia, circa 1915-1925"
umd:15237,Complete,UMD_IMAGE,umd:57743,hdl:1903.1/6081,"Houses in Bradford, Pennsylvania, circa 1901-1906"
umd:15237,Complete,UMD_IMAGE,umd:57761,hdl:1903.1/6087,"Merion Hall, Bryn Mawr College, Bryn Mawr, Pennsylvania, circa 1907-1914"
umd:15237,Complete,UMD_IMAGE,umd:57783,hdl:1903.1/6094,"The Old Church, Jamestown, Virginia, circa 1907-1914"
umd:15237,Complete,UMD_IMAGE,umd:57786,hdl:1903.1/6095,"Jamestown Church Tower and Communion Service, Jamestown, Virginia, 1907"
umd:15237,Complete,UMD_IMAGE,umd:57789,hdl:1903.1/6096,"Raleigh Court, Jamestown Exposition, Jamestown, Virginia, 1907"
umd:15237,Complete,UMD_IMAGE,umd:57802,hdl:1903.1/6101,"Maryland State Building, Jamestown Exposition, Jamestown, Virginia, 1907"
umd:15237,Complete,UMD_IMAGE,umd:57803,hdl:1903.1/6102,"D. & H. Railroad Station, Carbondale, Pennsylvania, circa 1901-1907"
umd:15237,Complete,UMD_IMAGE,umd:57808,hdl:1903.1/6103,"Official Seal of the Jamestown Exposition, Jamestown, Virginia, 1907"
umd:15237,Complete,UMD_IMAGE,umd:57815,hdl:1903.1/6106,"Hotel Harrison and North Main Street, Carbondale, Pennsylvania, circa 1901-1907"
umd:15237,Complete,UMD_IMAGE,umd:57821,hdl:1903.1/6108,"Hotel American, Carbondale, Pennsylvania, circa 1901-1907"
umd:15237,Complete,UMD_IMAGE,umd:57826,hdl:1903.1/6109,"Soldier's Monument, Carlisle, Pennsylvania, circa 1907-1914"
umd:15237,Complete,UMD_IMAGE,umd:57827,hdl:1903.1/6110,"Powhatan Oak, Jamestown Exposition, Jamestown, Virginia, 1907"
umd:15237,Complete,UMD_IMAGE,umd:57830,hdl:1903.1/6111,"Scene in Grand Court-Auditorium, Jamestown Exposition, Jamestown, Virginia, 1907"
umd:15237,Complete,UMD_IMAGE,umd:57833,hdl:1903.1/6112,"Looking West on Main Street, Carlisle, Pennsylvania, circa 1901-1907"
umd:15237,Complete,UMD_IMAGE,umd:57838,hdl:1903.1/6113,"Ohio State Building, Jamestown Exposition, Jamestown, Virginia, 1907"
umd:15237,Complete,UMD_IMAGE,umd:57839,hdl:1903.1/6114,"Grave of Molly Pitcher, Carlisle, Pennsylvania, circa 1901-1907"
umd:15237,Complete,UMD_IMAGE,umd:57843,hdl:1903.1/6115,"Old Church, Jamestown, Virginia, 1902"
umd:15237,Complete,UMD_IMAGE,umd:57845,hdl:1903.1/6116,"Leupp Art Studio, Carlisle, Pennsylvania, circa 1907-1914"
umd:15237,Complete,UMD_IMAGE,umd:57848,hdl:1903.1/6117,"The Goodspeed, the Discovery, and the Sarah Constant, Jamestown, Virginia. circa 1907-1914"
umd:15237,Complete,UMD_IMAGE,umd:57852,hdl:1903.1/6118,"Printing Office, U.S. Indian School, Carlisle, Pennsylvania, circa 1907-1914"
umd:15237,Complete,UMD_IMAGE,umd:57854,hdl:1903.1/6119,"Home of Judge Benjamin Waller, Williamsburg, Virgina, circa 1907-1914"
umd:15237,Complete,UMD_IMAGE,umd:57859,hdl:1903.1/6120,"Public School, Lawrenceville, Virginia, circa 1901-1907"
umd:15237,Complete,UMD_IMAGE,umd:57860,hdl:1903.1/6121,"Guard House at Indian School, Carlisle, Pennsylvania, circa 1907-1911"
umd:15237,Complete,UMD_IMAGE,umd:57865,hdl:1903.1/6122,"Big Spring, near Leesburg, Virginia, circa 1901-1907"
umd:15237,Complete,UMD_IMAGE,umd:57866,hdl:1903.1/6123,"Leupp Art Studio and Main Entrance, Indian School, Carlisle, Pennsylvania, circa 1907-1914"
umd:15237,Complete,UMD_IMAGE,umd:57871,hdl:1903.1/6124,"Oatlands House, Leesburg, Virginia, circa 1901-1907"
umd:15237,Complete,UMD_IMAGE,umd:57874,hdl:1903.1/6125,"George Washington Memorial, Lexington, Virginia, circa 1907-1914"
umd:15237,Complete,UMD_IMAGE,umd:57877,hdl:1903.1/6126,"Virginia Military Institute and Parade Grounds, Lexington, Virginia, circa 1907-1914"
umd:15237,Complete,UMD_IMAGE,umd:57880,hdl:1903.1/6127,"Statue of Stonewall Jackson, Lexington, Virginia, circa 1907-1914"
umd:15237,Complete,UMD_IMAGE,umd:57886,hdl:1903.1/6129,"Girls' quarters and gymnasium, Indian School, Carlisle, Pennsylvania, circa 1907-1914"
